author,updated_at,like_count,text,video_id,public
@rajakampasi9414,2024-07-03T10:07:48Z,0,"Such debates degrading majority or for that matter any faith is absolutely condemnable and should be objected for that it spreads hate.
This is what is called the hate manufacturer.",uX7xsHsmSSo,TRUE
@tahaisrar007,2024-07-03T10:07:44Z,0,modi be like smjh nhi arha,uX7xsHsmSSo,TRUE
@RupeshPathak1li,2024-07-03T10:06:06Z,0,This is what they are doing with our hard earned money.. thui,uX7xsHsmSSo,TRUE
@RanjitRajemahadik-qy7jm,2024-07-03T10:05:55Z,1,Balk buddhi yeh Hindustan hai ...,uX7xsHsmSSo,TRUE
@onelife9980,2024-07-03T10:05:51Z,0,Apna rahul,uX7xsHsmSSo,TRUE
@Mallickshab1982,2024-07-03T10:04:02Z,0,Rahul gandhi ji  ne srif bhastachriyo ko hinsr kaha  sare hinduyo ko nehi bjp desbasiyo ko gumra kariya,uX7xsHsmSSo,TRUE
@zammer1230,2024-07-03T10:01:21Z,1,waited for this debate many yrs ..wondering when will someone do it...,uX7xsHsmSSo,TRUE
@mrfryasmr,2024-07-03T10:01:20Z,0,Rahul Gandhi is Muslim,uX7xsHsmSSo,TRUE
@arpanchakma6747,2024-07-03T10:01:01Z,0,"N i don't like r, gandhi",uX7xsHsmSSo,TRUE
@pintupanda6733,2024-07-03T10:00:53Z,0,Rahul gandhi bokla giya...,uX7xsHsmSSo,TRUE
@chitnenianitha1849,2024-07-03T10:00:43Z,0,Always regarding religions only they talk.we all are indians talk something about development of country and security.instead Rahul Gandhi speech is waste.we all love india with respect to all religions,uX7xsHsmSSo,TRUE
@chilaparasettysrinivas4417,2024-07-03T10:00:35Z,0,Congress I jai jindhabad,uX7xsHsmSSo,TRUE
@BR.Bologe-1994,2024-07-03T10:00:09Z,0,Rahul is a gauar pappu to pappu h rarega be rahul tu ..desh ka dikas bare m baat kar ..tu to aysa baat kar raha wo to bacha bacha ko v pata h,uX7xsHsmSSo,TRUE
@arpanchakma6747,2024-07-03T10:00:04Z,0,Main toh kehta hu rahul gandhi prime minister seat harap na chahete hai,uX7xsHsmSSo,TRUE
@Ajerinabegam,2024-07-03T09:59:40Z,0,Ya,uX7xsHsmSSo,TRUE
@panditpoojaofficial1354,2024-07-03T09:59:00Z,0,Harne ke bokhala gaya hai esiliye photos dikha ke sympathy lene ke kisi karra hai actually he is hindu ye to puri duniya ko pata hain,uX7xsHsmSSo,TRUE
@shariquekhan9424,2024-07-03T09:58:25Z,0,Rahul Gandhi shaandar,uX7xsHsmSSo,TRUE
@islamicsister9,2024-07-03T09:57:30Z,0,BJP is not the whole Hindu community,uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:56:44Z,2,He again proved all other religion comes from hinduism and started from Lord Shiva.,uX7xsHsmSSo,TRUE
@3dprintmakersclub43,2024-07-03T09:56:18Z,0,Panauti struggling without teleprompter,uX7xsHsmSSo,TRUE
@bimalsinha3986,2024-07-03T09:55:49Z,0,Najane kitne saloon baad parlament me english bason sunne ko mila he,uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:54:48Z,0,Indira gandy killed sikhs and her grandson talking about sikh religion . What a mockery. He should apologise before the whole sikh community,uX7xsHsmSSo,TRUE
@call_of_duty_phone,2024-07-03T09:54:37Z,0,PRIME MINISTER IS NON BILOGICAL . WHAT A EMERESSING TO MODI,uX7xsHsmSSo,TRUE
@VivekGupta-jo3xu,2024-07-03T09:53:38Z,0,"Using a gesture of God and linking it to re symbol of congress is just  childish a d absurd. Their symbol actually is a STOP sign of progress, STOP sign of harmony. That's why they've again and again  created divide in the country. Otherwise our country would have already been a superpower if they had worked well. To say something and act on something are 2 different things.",uX7xsHsmSSo,TRUE
@harshu346,2024-07-03T09:53:09Z,0,Ye aaj hindu bhagwan ke bare mein padh ke aaya hai .... Muslim kahi ka,uX7xsHsmSSo,TRUE
@imran-80k,2024-07-03T09:51:32Z,0,The Gandhi family has always worked for the welfare of humanity. Every human being in the Gandhi family is for the good of the country and respects people of all religions.. Imran from Bangladesh,uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:51:32Z,0,He should consult a psychiatrist. He donot know what he want to say,uX7xsHsmSSo,TRUE
@NoubToober,2024-07-03T09:51:00Z,0,Not one can play the religion game.,uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:50:20Z,1,Congress is a dustbin,uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:50:04Z,1,Rahul great comedian,uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:46:43Z,0,Rahul is a waste.,uX7xsHsmSSo,TRUE
@vishnumahapatro2829,2024-07-03T09:46:08Z,0,no facts no plans no work no performance.. Assembly is just a philosophy class,uX7xsHsmSSo,TRUE
@serenitygamer97,2024-07-03T09:46:05Z,0,"Ye bada hindu hindu karte hai ayodhya me mandir nirmaan me inhone kitne masoom logo ke ghar tudwa diye or koi muafza nhi diya gya, jaha ram ki praja ko sukh nhi vaha se harna nishchit tha",uX7xsHsmSSo,TRUE
@soumendranghosh6974,2024-07-03T09:46:03Z,0,Congress and gandy family is anti hindu and anti nation. No vote to congress.,uX7xsHsmSSo,TRUE
@SameerSameer-tc2wr,2024-07-03T09:44:54Z,1,If 90 percent india block supporter but how b j p won 240 seat of loksabha Election's 24,uX7xsHsmSSo,TRUE
@Dhruwa_vloger,2024-07-03T09:44:22Z,0,ye lappu rahul kon sa desh ke baare mai baat kar rha hai vahi tharm ko lekar beth jate hai,uX7xsHsmSSo,TRUE
@thedumbgamer9818,2024-07-03T09:43:22Z,0,120 cr hinduyo ko apman kiya rahul Gandhi ne sansaad me,uX7xsHsmSSo,TRUE
@serenitygamer97,2024-07-03T09:42:47Z,0,"Atleast raga khud kuch bol to Pata Hai, modi sirf fekta hai or doosri partiyo pe kataksh karta hai",uX7xsHsmSSo,TRUE
@AamirAli-ip9ts,2024-07-03T09:42:41Z,0,RG rocked,uX7xsHsmSSo,TRUE
@ananyamishraletsmakeitperf724,2024-07-03T09:41:02Z,0,Congress is  not a hindu samaj ..,uX7xsHsmSSo,TRUE
@SangayTshongto,2024-07-03T09:40:30Z,0,"Sorry from saying that because i am not indian...i but surely say,if modi is not indian pm..the indian people will not get respect..it modi how change a thought towards indian...long live india,Bhutan friendship..",uX7xsHsmSSo,TRUE
@DeepakRawat-sw8kc,2024-07-03T09:39:49Z,0,Rahul Gandhi is a real Pappu,uX7xsHsmSSo,TRUE
@NayanNath-fi2ol,2024-07-03T09:39:39Z,0,Rahul is Pakistani,uX7xsHsmSSo,TRUE
@subramaniansambantham2696,2024-07-03T09:35:19Z,0,Rakul mother is not hindu she is Italian christian and his grand father feroze is muslim. So Rakul is not hindu not hindu not hindu,uX7xsHsmSSo,TRUE
@anjaligulia83,2024-07-03T09:35:17Z,0,Rahul gandhi 2.0,uX7xsHsmSSo,TRUE
@ambikamhatre243,2024-07-03T09:33:30Z,0,Rahul Gandhi I wish that your wish of being in opposition I'll come true,uX7xsHsmSSo,TRUE
@adityakaushik2845,2024-07-03T09:33:10Z,0,Rahul gandhi being pappu as usual,uX7xsHsmSSo,TRUE
@ashishvaswani5921,2024-07-03T09:32:16Z,0,"Why am i seeing only Rahuls good comments. 

No comments on Modi.

Biasness is visible.",uX7xsHsmSSo,TRUE
@surajitchandraghosh3192,2024-07-03T09:31:11Z,0,Both are fekus,uX7xsHsmSSo,TRUE
@keraleayam,2024-07-03T09:30:54Z,0,"Rahul, who is making noise with false statements and distorted facts, will always remain the best campaigner of BJP. It's sad that even the trolls showered as comments in social media cannot be understood by blind bakths of I.N.D.I alliance. Those who amended the constitution several times , the ones who declared the state of emergency comes with the book fighting for foreign businessmen behalf of Indian voters. how come a Indian trust these people who divided INDIA in 1947 in name of religion. Let new generation realize the real face of thukda gang.",uX7xsHsmSSo,TRUE
@kishor5.,2024-07-03T09:29:08Z,0,congress also not support to hindu,uX7xsHsmSSo,TRUE
@surajkewat4299,2024-07-03T09:28:22Z,0,Rahul gandhi ji phale jake dharam ko jano phir speech dena,uX7xsHsmSSo,TRUE
@ladakhivision3509,2024-07-03T09:27:24Z,0,Rahul Gandhi ji last one so satisfying hai,uX7xsHsmSSo,TRUE
@poddararabinda2010,2024-07-03T09:25:27Z,0,Rahul Gandhi is a Muslim,uX7xsHsmSSo,TRUE
@liton6806,2024-07-03T09:22:31Z,0,Yes Modi Is Directly talk to God,uX7xsHsmSSo,TRUE
@yadavramesh5036,2024-07-03T09:22:04Z,1,SONIA GANDHI FILED AFFIDAVIT THAT RAM DOSE NOT EXSITS IN 2013 SHE WANTS TO DEMOLISH RAM SAATHU CONGRESS PARTY TORRISTS PARTY,uX7xsHsmSSo,TRUE
@poddararabinda2010,2024-07-03T09:22:01Z,0,Rahul Gandhi is talking inconsistently for a very long,uX7xsHsmSSo,TRUE
@apemsasah6471,2024-07-03T09:21:20Z,0,Full support Rahul Gandhi ji,uX7xsHsmSSo,TRUE
@apemsasah6471,2024-07-03T09:21:00Z,0,Full support Rahul Gandhi ji,uX7xsHsmSSo,TRUE
@konikavishwas4763,2024-07-03T09:20:45Z,0,Ye Rahul Gandhi sach ka ghol hi peda hua hai,uX7xsHsmSSo,TRUE
@liton6806,2024-07-03T09:19:15Z,0,Rahul Gandhi Not Hindu Parson He is layr man,uX7xsHsmSSo,TRUE
@njain1985,2024-07-03T09:18:54Z,0,Both BJP and Congress are playing Indians as puppets while drawing the strings as they like.,uX7xsHsmSSo,TRUE
@MALLUFROMNAGALAND,2024-07-03T09:18:46Z,0,Congress will never come again because of useless speech by Rahul Gandhi....,uX7xsHsmSSo,TRUE
@Sanatani_ajith,2024-07-03T09:18:32Z,0,Meaningless speech pappu,uX7xsHsmSSo,TRUE
@vinaythakur1300,2024-07-03T09:17:49Z,311,This is one of the reason why our country is not developed. In the lok sabha assembly our leaders are wasting the entire session in religious debates .,uX7xsHsmSSo,TRUE
@Aditya-qj4ic,2024-07-03T09:17:45Z,1,I wonder what is the greater good of this debate and how our nation will benefit from it.,uX7xsHsmSSo,TRUE
@interestingfactsaroundus,2024-07-03T09:17:43Z,0,"If this is how Parliament sessions happens, please will loose interest to watch...... Jai Hind......... I am literally waiting Modi ji. to take control on Parliament",uX7xsHsmSSo,TRUE
@godlyknowledge6557,2024-07-03T09:17:39Z,0,Rahul gandhi bharat chhodo abhyan,uX7xsHsmSSo,TRUE
@gaby7037gaby,2024-07-03T09:16:34Z,0,Rahul is waste,uX7xsHsmSSo,TRUE
@santoshhkumar7592,2024-07-03T09:16:18Z,0,Congress hatao Desh bachao,uX7xsHsmSSo,TRUE
@Sami.Jahani,2024-07-03T09:14:02Z,0,"Rahul Gandi kay Jai ho, Democracy will found it's place again in republic of India",uX7xsHsmSSo,TRUE
@SJDutube,2024-07-03T09:13:03Z,0,New generation,uX7xsHsmSSo,TRUE
@sunilsai8606,2024-07-03T09:10:55Z,0,Yes very true Rahul Sir.,uX7xsHsmSSo,TRUE
@RupeshPathak1li,2024-07-03T09:08:31Z,0,Bhari baklol insaan jai ye RG,uX7xsHsmSSo,TRUE
@rajeshbala7430,2024-07-03T09:07:06Z,0,Pure Hindustan ke Dil mein Jo Shiv Ji ki photo hai lekin tere Dil mein kya hai chhapri tu pagal ho jaega kuchh din aur ruk ja,uX7xsHsmSSo,TRUE
@RajeshPatel-vz3uh,2024-07-03T09:05:30Z,0,"What stupid thoughts are this  ,pathetic .",uX7xsHsmSSo,TRUE
@Sayan.gaming_00,2024-07-03T09:05:20Z,1,Modi hatao Desh bachao,uX7xsHsmSSo,TRUE
@hemairri4120,2024-07-03T09:05:20Z,8,now after this debate I got interest in politics. he has reminded that India is secular country.,uX7xsHsmSSo,TRUE
@shivchouhan2024,2024-07-03T09:05:03Z,0,Mand buddhi Rahul,uX7xsHsmSSo,TRUE
@PrinceKumar-z5e5r,2024-07-03T09:04:07Z,0,Rahul ji modi ji ko samaj nhi ayegi aap hindhi bole,uX7xsHsmSSo,TRUE
@vikashKumar-ep1ce,2024-07-03T09:04:07Z,0,"so, moral of the story, we are just giving our tax money to cunduct this session, and topic is who is hindu who is not, kbhi kbhi kuch kaam ka baat v kr liya kro.... faltu baat ke liye chun kr nhi gye ho udhar......",uX7xsHsmSSo,TRUE
@suhanali6796,2024-07-03T09:04:01Z,0,great rahul sir,uX7xsHsmSSo,TRUE
@Curiouslifedp,2024-07-03T09:00:43Z,0,Rahul gamdhi me ktna bachpanaa h.. Bahut bevkoof h yar y..,uX7xsHsmSSo,TRUE
@playwithwords786,2024-07-03T09:00:09Z,0,Super,uX7xsHsmSSo,TRUE
@urdhabsanta,2024-07-03T08:59:39Z,2,Is speech se pata chala ki  Abhi Rahul Gandhi is matured..,uX7xsHsmSSo,TRUE
@dr.ezrarayapatiharanath5874,2024-07-03T08:59:05Z,23,"Excellent speach by Rahul ji... what a mature in presenting,,,, india need it. Rahul ji we need you as PM  of India",uX7xsHsmSSo,TRUE
@rituGaming239,2024-07-03T08:58:00Z,0,Modi ji to gaye kya chal raha hay kuch samaj nahi aa raha hoga,uX7xsHsmSSo,TRUE
@sangitabasumatary9686,2024-07-03T08:57:17Z,0,A true indian leader should be someone who thinks of his people and there problems ..Rahul Gandhi is a great leader as he listen the problems of common man and can understand.. proud of you sir ...,uX7xsHsmSSo,TRUE
@JAISHREERAMGAMING-zr4ne,2024-07-03T08:56:33Z,0,ye pappu wahi h na jo EID aate hi muslim ban jata h or ye wahi h na jab hindu festivals aate h toh kya bolta,uX7xsHsmSSo,TRUE
@Flowerpuff630,2024-07-03T08:55:53Z,1,Hinduism is completely different and politics is different.. why to interlink both.. if u r a true politician then u should think rationally not religiously. After all This is India where people of all religions are living and our growth is must no matter who we are and from which religion we belong to. As a government of India or as a political party of India u should not think of any particular one religion.,uX7xsHsmSSo,TRUE
@guptavlogs5276,2024-07-03T08:55:17Z,0,BACCHO ko sadan se Bahar karo,uX7xsHsmSSo,TRUE
@hiddenfeeling8089,2024-07-03T08:54:55Z,0,modi k speech sunne se atcha rahul ki speech sunna,uX7xsHsmSSo,TRUE
@RanjanBikash-n1s,2024-07-03T08:53:33Z,0,Modi is not hindu,uX7xsHsmSSo,TRUE
@semsonterang-q4m,2024-07-03T08:52:19Z,0,Super Rahul Gandhi..,uX7xsHsmSSo,TRUE
@Urarakiis,2024-07-03T08:50:20Z,0,"Rahul Gandhi is evolving as a strong leader so happy to see this 
India needs change",uX7xsHsmSSo,TRUE
@himanshupareek7125,2024-07-03T08:50:17Z,0,congress should not come in power,uX7xsHsmSSo,TRUE
@syedatiffarhan4158,2024-07-03T08:49:47Z,0,Carriminati need lessons from Ra.g,uX7xsHsmSSo,TRUE
@Urarakiis,2024-07-03T08:49:35Z,0,Rahul gandhi bang on lectured about something that the modi govt had no idea about i.e. secularism,uX7xsHsmSSo,TRUE
@Kanheyamahananda1998,2024-07-03T08:47:09Z,0,Lok sabha me yeh hindu muslim kya laga rakhe he sir,uX7xsHsmSSo,TRUE
@ManishaSapraa,2024-07-03T08:46:30Z,0,"I also speak directly to bhole bada, jai hind jai bhole jai modi",uX7xsHsmSSo,TRUE
@mastersecret333,2024-07-03T08:45:19Z,25,There are many more topics to discuss for our country development rather than religious debates.....,uX7xsHsmSSo,TRUE
@shivashankarbedre9203,2024-07-03T08:45:11Z,0,If he would have been the prime minister,uX7xsHsmSSo,TRUE
@ManishaSapraa,2024-07-03T08:45:06Z,0,"Pappu desh ki growth pr baat mahi kar sakta, sapola hai ye bhaut bada iss desh mai.",uX7xsHsmSSo,TRUE
@ThatVibes-117,2024-07-03T08:43:59Z,0,When you get exposed by your own beliefs.,uX7xsHsmSSo,TRUE
@Aswini_Ray,2024-07-03T08:43:24Z,0,Pappu to bade ho gaye,uX7xsHsmSSo,TRUE
@VishakhaDipake-hy5dr,2024-07-03T08:43:12Z,0,Rahul Gandhi is true,uX7xsHsmSSo,TRUE
@PaldenChomphel,2024-07-03T08:42:03Z,0,Worlds paagal no 1 rahul Gandhi,uX7xsHsmSSo,TRUE
@hercules24-Gp,2024-07-03T08:41:29Z,0,"They just waste all the time of parliament by speaking illogical things, in that time they can decide that how we grow our nation , how build our economy and many more but no they want to discuss on religious thing, these all politician are playing on this religious thing and divide the Indians so that they can rule on us.",uX7xsHsmSSo,TRUE
@Ttttttt887,2024-07-03T08:39:28Z,0,Rahul Gandhi is love,uX7xsHsmSSo,TRUE
@dragondish904,2024-07-03T08:39:16Z,3,"Do we want modiji as pm - ofc yes not pappu
Do we want modi government in check - ofc yes strong opposition is a must.",uX7xsHsmSSo,TRUE
@Tenzingawa-mh4cj,2024-07-03T08:35:46Z,0,Rahul ji ka badmae bohuddddd power hai,uX7xsHsmSSo,TRUE
@ypandugoud45,2024-07-03T08:34:40Z,0,Rahul gandhi.....is backwash admi Hai...India my konsha problems oh bathe nai Karthe..aisha admiko say India Barbad oh ra hi hai,uX7xsHsmSSo,TRUE
@deepakgadwal008,2024-07-03T08:34:15Z,0,kya godi party ko smaj a rha he kya,uX7xsHsmSSo,TRUE
@inayat2220,2024-07-03T08:33:35Z,0,Brave man,uX7xsHsmSSo,TRUE
@abhinavsherawat1757,2024-07-03T08:32:49Z,0,The grandson of firoz khan now tells us about Hindus and Hinduism wao.,uX7xsHsmSSo,TRUE
@cchaudhari5707,2024-07-03T08:32:39Z,0,Do he think before speaking he told all hisdus,uX7xsHsmSSo,TRUE
@cchaudhari5707,2024-07-03T08:29:52Z,0,Shame on the hindus with rahul,uX7xsHsmSSo,TRUE
@ghanaktofficial6090,2024-07-03T08:26:44Z,0,Jay mahadev,uX7xsHsmSSo,TRUE
@abhijeetfeel,2024-07-03T08:26:05Z,1,Bjp hatao desh bachao,uX7xsHsmSSo,TRUE
@HappinessHobbyist,2024-07-03T08:25:56Z,3,"Instead of doing some work, they are always fighting among themselves.",uX7xsHsmSSo,TRUE
@mr.subratodiachannel8084,2024-07-03T08:25:04Z,0,Kya congress hindu hai congress hindu nahi hai wo desh ka bahar wala family hai Jay shree Ram,uX7xsHsmSSo,TRUE
@trueasitis,2024-07-03T08:24:47Z,0,Rahul ko doctor ke pass bejo,uX7xsHsmSSo,TRUE
@therstoryfying,2024-07-03T08:24:10Z,0,Watching Pappu sir growing up is good but there is more in his mind to appease minority community as he is not a Hindu,uX7xsHsmSSo,TRUE
@prachimalik4896,2024-07-03T08:24:10Z,0,pr pura hindu samaj BJP zrur h uncle,uX7xsHsmSSo,TRUE
@abhijeetfeel,2024-07-03T08:23:10Z,0,Modi rip,uX7xsHsmSSo,TRUE
@shrutiwalia9095,2024-07-03T08:21:55Z,0,Arey bhai kaam krle kaam Bakar ni,uX7xsHsmSSo,TRUE
@deepaksagar5262,2024-07-03T08:21:45Z,0,"Ooooo now hindus are not hindus 
And please someone ask  them of shiv tandav and third eye.",uX7xsHsmSSo,TRUE
@Santoshkumar-pm7pd,2024-07-03T08:20:32Z,0,Narendra Modi BJP ke Beta Nehi hai thik hai lekin Rahul Gandhi Congress ka beta hai yeh to congresiyon Ko Mann na padegaa,uX7xsHsmSSo,TRUE
@isha8849,2024-07-03T08:20:05Z,0,Always doing hindu muslim and shouting this is so wrong parliament should not work like this,uX7xsHsmSSo,TRUE
@prachimalik4896,2024-07-03T08:19:45Z,0,what a bullshit person rahul gandhi is,uX7xsHsmSSo,TRUE
@vaasaviapr,2024-07-03T08:19:43Z,0,"Darna nahi hai naa rahul sir
Why don't you utter a single word when temples were demolished across India
Why don't you speak on terrorist activities 

I agree Modi ji didn't speak on manipur issue and that's not right but in the same way what rahul ji is doing the same

Daro mat rahul ji 
Come and speak on terrorism issues 
we want to listen how you deal with those issues when comes to terrorism",uX7xsHsmSSo,TRUE
@vadoolan2243,2024-07-03T08:17:18Z,0,Shivji is having third eye,uX7xsHsmSSo,TRUE
@User_05-s,2024-07-03T08:16:23Z,0,"We need a strong,dedicated,determined,democratic,educated, intelligent leader to rule our country not Modi who does divide and rule just like the British",uX7xsHsmSSo,TRUE
@cchaudhari5707,2024-07-03T08:16:05Z,0,Thank you babaji  we are enlightenment,uX7xsHsmSSo,TRUE
@RajSharma-dg5lp,2024-07-03T08:16:00Z,0,Rahul gandhi sir humesha Hindu ko neecha dikhate h.. kyuki vo Muslim h,uX7xsHsmSSo,TRUE
@RaulYT-21,2024-07-03T08:15:50Z,0,The heading of this Video makes absolutely no sense. Rahu Gandhi's speech was the highlight while the heading is about Modi. This just shows how Modi is running the media.,uX7xsHsmSSo,TRUE
@trendingandfunny9103,2024-07-03T08:12:18Z,0,Pehle Raga ko gaza bhejo,uX7xsHsmSSo,TRUE
@trendingandfunny9103,2024-07-03T08:10:48Z,1,Raga should be arrested,uX7xsHsmSSo,TRUE
@ashoknarayan8050,2024-07-03T08:08:51Z,0,"IF No action taken against corrupt politicians who r on infinite BAILS period, and continue to contest elections n attending parliament, will only strengthen their confidence to commit more corruption n loot of public funds, the destiny is clear, will lead to disaster.",uX7xsHsmSSo,TRUE
@rajeshkumarrana809,2024-07-03T08:08:38Z,0,Pagal,uX7xsHsmSSo,TRUE
@santoshdora5695,2024-07-03T08:08:12Z,0,Abhaya mudra 1984,uX7xsHsmSSo,TRUE
@ruebenn725,2024-07-03T08:08:08Z,0,BJP is not hindu samaj,uX7xsHsmSSo,TRUE
@ruebenn725,2024-07-03T08:07:46Z,0,Rahul Gandhi is correct,uX7xsHsmSSo,TRUE
@nafisraza1748,2024-07-03T08:07:23Z,0,This is actually what we want from RAGA,uX7xsHsmSSo,TRUE
@KaranSingh-tn8ht,2024-07-03T08:04:00Z,0,Modi ji biological nahi hai yr kaha tha ye sab,uX7xsHsmSSo,TRUE
@ndtech8170,2024-07-03T08:03:38Z,0,No doubt..Rahul Gandhi has became a great leader.,uX7xsHsmSSo,TRUE
@bindash_jit,2024-07-03T08:03:30Z,0,Rahul Gandhi bahut Misunderstanding samjha rahe hai..kash kuch kiye hote is desh ke liye,uX7xsHsmSSo,TRUE
@Saptarshi_06,2024-07-03T08:03:08Z,0,"the most boring part of the parliamentary session where instead of talking about leakage of papers failure to stop derailment and accidents of trains road accidents loss of lives, both the govt and the opposition just divides and does caste discrimination and blame games",uX7xsHsmSSo,TRUE
@Lord_Zam_,2024-07-03T08:03:03Z,0,Rahul Gandhi Sarkar,uX7xsHsmSSo,TRUE
@wonderkidsschooldaltonganj3856,2024-07-03T08:02:52Z,0,He is such an idiot this non sense Rahul Gandhi has no respect for parliament or the constitution.he is not following what the respected speaker is saying .,uX7xsHsmSSo,TRUE
@sapnavenki3630,2024-07-03T08:01:43Z,0,"Instead of criticises modiji.,...showing abaya mudra vl not make any difference,..better do  good to the country and  its people ,..so that everyone will believe  u..showing God's and Gurus vl not make any difference..if u r true ruler of the country ,..u need to serve the country though  in power r not..our freedom fighters did not fight for thier own power, they fought for the country....
U r just  criticises modiji n bjp ,...simply because u r a leader of opposition party,..instead show our people wht best u can do for upliftment of the country...",uX7xsHsmSSo,TRUE
@ranjanbhai1985,2024-07-03T08:00:43Z,0,Rahul gandhi is best person and  I want next pm. Please support indian person.  So  any category system development.,uX7xsHsmSSo,TRUE
@KartikStatus1M,2024-07-03T07:59:07Z,0,Rahul Sir aap ne hinduo ko hinshak kyu kaha aap sidha bjp ko bol sakte te  hinduo ki bhawanao ko thes kyu pouchan rhe h,uX7xsHsmSSo,TRUE
@Niko-cb5xc,2024-07-03T07:57:08Z,0,Thoda muslaman ki baat bhi toh kar,uX7xsHsmSSo,TRUE
@haldianetsolutions4509,2024-07-03T07:56:28Z,0,time ka borbadi,uX7xsHsmSSo,TRUE
@Shree_kishor_ji,2024-07-03T07:55:43Z,0,"Peace' ki baat krte ho 
Aur khud kya krte ho 
Rahul gandhi sir",uX7xsHsmSSo,TRUE
@haldianetsolutions4509,2024-07-03T07:55:41Z,0,kahana keya chate ho,uX7xsHsmSSo,TRUE
@mohitbhalla3604,2024-07-03T07:54:54Z,0,Is aadmi ko jisne b vote di haiii vo b iske jaise pappu hi haii,uX7xsHsmSSo,TRUE
@mohitbhalla3604,2024-07-03T07:53:36Z,0,Yee rahul gandii nhi pappu hone ka sabut de raha haiii nakli aadmi pta hai ni isko kuchh bss bkwass krni aati haii,uX7xsHsmSSo,TRUE
@abirahmed1292,2024-07-03T07:51:23Z,13,From this speech I got even lots of motivation as well. Thanks Rahul Gandhi ji,uX7xsHsmSSo,TRUE
@mohitvarna,2024-07-03T07:50:26Z,0,"Did rahul knows any thing out Hinduism.
Idiot talking nonsense.
Followers are like sheep",uX7xsHsmSSo,TRUE
@manzoorelahi7905,2024-07-03T07:50:12Z,0,bhai wo dialogue nikal rha m.. c.... di bhaiya ji ne,uX7xsHsmSSo,TRUE
@pwstudy2.0,2024-07-03T07:50:05Z,0,Jitna bol rhe ho na daro mat darao mat kav border pr jana ek din duty kr ke aana samjh aayega wo waqt gya jb ek gaal pe thappad lge to dusra aage kr lo samne wala dusra gaal hi noch dale ga samjhe pappu hi rah jaoge,uX7xsHsmSSo,TRUE
@udayasreevelagapudi3176,2024-07-03T07:50:03Z,0,"why is Rahul praching in parliament ,instead of raising public issues,wasting time ,spending our money each day on them",uX7xsHsmSSo,TRUE
@HackerTravis,2024-07-03T07:48:43Z,0,Congress kab se Hindu hone laga.....,uX7xsHsmSSo,TRUE
@NehaH-jt3es,2024-07-03T07:48:06Z,0,They are raising wrong topics,uX7xsHsmSSo,TRUE
@auratimes,2024-07-03T07:47:36Z,0,Wah Rahul Bhai 1no.,uX7xsHsmSSo,TRUE
@Zing663,2024-07-03T07:46:58Z,0,Why is no one addressing the urgent need for the  formation of 8 central pay commission.,uX7xsHsmSSo,TRUE
@HackerTravis,2024-07-03T07:46:10Z,0,Why not he bring his Allah's photo,uX7xsHsmSSo,TRUE
@suparnatamang2460,2024-07-03T07:44:36Z,0,Notanke,uX7xsHsmSSo,TRUE
@aminullahkhan1742,2024-07-03T07:44:17Z,1,I am a Pakistani and I think Rahul Gandhi would try his best to remove hatred from even the hearts of Pakistanis. He is confident and thinks in terms of religion.,uX7xsHsmSSo,TRUE
@bansyiem690,2024-07-03T07:43:44Z,0,Rahul is the best,uX7xsHsmSSo,TRUE
@amulyanayak4417,2024-07-03T07:40:32Z,0,Jay congress,uX7xsHsmSSo,TRUE
@chophi9157,2024-07-03T07:39:46Z,0,I support gandhi,uX7xsHsmSSo,TRUE
@Odishamumbaistreetfood,2024-07-03T07:38:19Z,0,Yeh sala Papu hai,uX7xsHsmSSo,TRUE
@Babusk-mo2cm,2024-07-03T07:36:03Z,0,Modi ji ko English samjh nhi arha sahyd,uX7xsHsmSSo,TRUE
@caprshantrajput8706,2024-07-03T07:35:46Z,0,Sidha dekh kr baat kr pappu,uX7xsHsmSSo,TRUE
@shamanth1199,2024-07-03T07:32:52Z,0,Other community people r made to touch Bhagavad Geeta in justice court. And it's meaningless,uX7xsHsmSSo,TRUE
@arbinaraheem9110,2024-07-03T07:32:31Z,0,Modi shaadi hoke apni wife ko puchke nai dekha uski dek rek nai Kara .. chala India sambhal ne,uX7xsHsmSSo,TRUE
@WungreiyoZimik,2024-07-03T07:29:52Z,0,Time to show rahul it's right shoes. Talk less work more.  Thank you.,uX7xsHsmSSo,TRUE
@shamanth1199,2024-07-03T07:28:29Z,0,Western followers can't be Hindu,uX7xsHsmSSo,TRUE
@Drhafizihsanullah302,2024-07-03T07:28:01Z,0,"Indians should understand.."" sare musalman hindsak nahi hain""",uX7xsHsmSSo,TRUE
@ChungLarma,2024-07-03T07:27:41Z,0,"BJP murdabad Boycott Agniveer scheme, recruit normal Army",uX7xsHsmSSo,TRUE
@harisinghyadav4499,2024-07-03T07:27:18Z,0,Modi is not representing the whole Hindu world.,uX7xsHsmSSo,TRUE
